"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"231",2008-07-17,1,1,0,0,0,0,0,1,1,0,0,0,0,"Visp",0,16.7,"Thursday"
"232",2008-07-18,2,1,0,1,0,0,1,1,1,0,1,0,0,"Visp",0,18.7,"Friday"
"233",2008-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,20,"Saturday"
"234",2008-07-20,2,0,0,0,2,0,2,0,0,0,2,0,0,"Visp",0,19.5,"Sunday"
"235",2008-07-21,2,0,1,1,0,0,1,1,0,0,1,1,0,"Visp",0,17.8,"Monday"
"236",2008-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,17.8,"Tuesday"
"237",2008-07-23,2,0,1,0,0,1,1,1,0,1,1,0,0,"Visp",0,17.6,"Wednesday"
"238",2008-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,18.3,"Thursday"
"239",2008-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,20.3,"Friday"
"240",2008-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",18,19.5,"Saturday"
"241",2008-07-27,1,0,0,0,1,0,0,1,1,0,0,0,0,"Visp",0,19.1,"Sunday"
"242",2008-07-28,4,0,1,3,0,0,1,3,0,0,4,0,0,"Visp",47,22.2,"Monday"
"243",2008-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,20.9,"Tuesday"
"244",2008-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",11,21.5,"Wednesday"
"245",2008-07-31,1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,22.3,"Thursday"
"246",2008-08-01,2,0,1,0,1,0,1,1,0,1,0,1,0,"Visp",0,19.1,"Friday"
"247",2008-08-02,1,0,0,0,0,1,1,0,0,0,0,1,0,"Visp",0,20.4,"Saturday"
"248",2008-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,21.5,"Sunday"
"249",2008-08-04,5,0,3,1,1,0,2,3,1,0,4,0,0,"Visp",0,21.6,"Monday"
